Level	NameEN	NameKK	NameRU	Number
2	Жарсуатский с.о.	Жарсуатский с.о.	Жарсуатский с.о.	273649000
2	Карагандинский с.о.	Карагандинский с.о.	Карагандинский с.о.	273653000
2	Канайский с.о.	Канайский с.о.	Канайский с.о.	273655000
2	Акобинский с.о.	Акобинский с.о.	Акобинский с.о.	274233000
2	Борсынский с.о.	Борсынский с.о.	Борсынский с.о.	274235000
2	Жаксыбайский с.о.	Жаксыбайский с.о.	Жаксыбайский с.о.	274237000
2	Куйгенкольский с.о.	Куйгенкольский с.о.	Куйгенкольский с.о.	274243000
2	Камыстинский с.о.	Камыстинский с.о.	Камыстинский с.о.	274245000
2	Таловский с.о.	Таловский с.о.	Таловский с.о.	274247000
2	Тауский с.о.	Тауский с.о.	Тауский с.о.	274249000
2	Узункольский с.о.	Узункольский с.о.	Узункольский с.о.	274253000
2	Жанажолский с.о.	Жанажолский с.о.	Жанажолский с.о.	274035000
2	Жанаказанский с.о.	Жанаказанский с.о.	Жанаказанский с.о.	274037000
2	Копжасарский с.о.	Копжасарский с.о.	Копжасарский с.о.	274043000
2	Кызылобинский с.о.	Кызылобинский с.о.	Кызылобинский с.о.	274045000
2	Маштексайский с.о.	Маштексайский с.о.	Маштексайский с.о.	274047000
2	Мендешевский с.о.	Мендешевский с.о.	Мендешевский с.о.	274049000
2	Пятимарский с.о.	Пятимарский с.о.	Пятимарский с.о.	274053000
2	Жанибекский с.о.	Жанибекский с.о.	Жанибекский с.о.	274230000
2	Шалгайский с.о.	Шалгайский с.о.	Шалгайский с.о.	274447000
2	Раздольненский с.о.	Раздольненский с.о.	Раздольненский с.о.	274453000
2	Белесский с.о.	Белесский с.о.	Белесский с.о.	274455000
2	Рубежинский с.о.	Рубежинский с.о.	Рубежинский с.о.	274457000
2	Егиндибулакский с.о.	Егиндибулакский с.о.	Егиндибулакский с.о.	274459000
2	Трекинский с.о.	Трекинский с.о.	Трекинский с.о.	274461000
2	Достыкский с.о.	Достыкский с.о.	Достыкский с.о.	274463000
2	Махамбетский с.о.	Махамбетский с.о.	Махамбетский с.о.	274465000
2	Переметнинский с.о.	Переметнинский с.о.	Переметнинский с.о.	274430000
2	Дарьинский с.о.	Дарьинский с.о.	Дарьинский с.о.	274431000
2	Железновский с.о.	Железновский с.о.	Железновский с.о.	274433000
2	Зеленовский с.о.	Зеленовский с.о.	Зеленовский с.о.	274435000
2	Красновский с.о.	Красновский с.о.	Красновский с.о.	274439000
2	Кушумский с.о.	Кушумский с.о.	Кушумский с.о.	274441000
2	Макаровский с.о.	Макаровский с.о.	Макаровский с.о.	274443000
2	Мичуринский с.о.	Мичуринский с.о.	Мичуринский с.о.	274445000
2	Акпатерский с.о.	Акпатерский с.о.	Акпатерский с.о.	274833000
2	Березинский с.о.	Березинский с.о.	Березинский с.о.	274835000
2	Болашакский с.о.	Болашакский с.о.	Болашакский с.о.	274837000
2	Бостандыкский с.о.	Бостандыкский с.о.	Бостандыкский с.о.	274839000
2	Бирикский с.о.	Бирикский с.о.	Бирикский с.о.	274841000
2	Жалпакталский с.о.	Жалпакталский с.о.	Жалпакталский с.о.	274843000
2	Жанажолский с.о.	Жанажолский с.о.	Жанажолский с.о.	274845000
2	Коктерекский с.о.	Коктерекский с.о.	Коктерекский с.о.	274849000
2	Чеботаревский с.о.	Чеботаревский с.о.	Чеботаревский с.о.	274467000
2	Сулукольский с.о.	Сулукольский с.о.	Сулукольский с.о.	274469000
2	Чировский с.о.	Чировский с.о.	Чировский с.о.	274471000
2	Чувашинский с.о.	Чувашинский с.о.	Чувашинский с.о.	274473000
2	Щаповский с.о.	Щаповский с.о.	Щаповский с.о.	274475000
2	Янайкинский с.о.	Янайкинский с.о.	Янайкинский с.о.	274477000
2	Январцевский с.о.	Январцевский с.о.	Январцевский с.о.	274479000
2	Казталовский с.о.	Казталовский с.о.	Казталовский с.о.	274830000
2	Аккозинский с.о.	Аккозинский с.о.	Аккозинский с.о.	275033000
2	Егиндыкольский с.о.	Егиндыкольский с.о.	Егиндыкольский с.о.	275035000
2	Жусандойский с.о.	Жусандойский с.о.	Жусандойский с.о.	275037000
2	Каракулский с.о.	Каракулский с.о.	Каракулский с.о.	275039000
2	Коскольский с.о.	Коскольский с.о.	Коскольский с.о.	275045000
2	Саралжынский с.о.	Саралжынский с.о.	Саралжынский с.о.	275047000
2	Сулыкольский с.о.	Сулыкольский с.о.	Сулыкольский с.о.	275049000
2	Жымпитынский с.о.	Жымпитынский с.о.	Жымпитынский с.о.	275830000
2	Караобинский с.о.	Караобинский с.о.	Караобинский с.о.	274851000
2	Караузенский с.о.	Караузенский с.о.	Караузенский с.о.	274853000
2	Карасуский с.о.	Карасуский с.о.	Карасуский с.о.	274855000
2	Кошанколский с.о.	Кошанколский с.о.	Кошанколский с.о.	274857000
2	Талдыапанский с.о.	Талдыапанский с.о.	Талдыапанский с.о.	274859000
2	Талдыкудукский с.о.	Талдыкудукский с.о.	Талдыкудукский с.о.	274863000
2	Теренколский с.о.	Теренколский с.о.	Теренколский с.о.	274865000
2	Каратобинский с.о.	Каратобинский с.о.	Каратобинский с.о.	275030000
2	Саройский с.о.	Саройский с.о.	Саройский с.о.	275855000
2	Талдыбулакский с.о.	Талдыбулакский с.о.	Талдыбулакский с.о.	275857000
2	Шолаканкатынский с.о.	Шолаканкатынский с.о.	Шолаканкатынский с.о.	275859000
2	Таскалинский с.о.	Таскалинский с.о.	Таскалинский с.о.	276030000
2	Актауский с.о.	Актауский с.о.	Актауский с.о.	276033000
2	Амагельдинский с.о.	Амагельдинский с.о.	Амагельдинский с.о.	276035000
2	Достыкский с.о.	Достыкский с.о.	Достыкский с.о.	276037000
2	Кощинский с.о.	Кощинский с.о.	Кощинский с.о.	276043000
2	Алгабасский с.о.	Алгабасский с.о.	Алгабасский с.о.	275833000
2	Аралтобинский с.о.	Аралтобинский с.о.	Аралтобинский с.о.	275835000
2	Буланский с.о.	Буланский с.о.	Буланский с.о.	275837000
2	Булдуртинский с.о.	Булдуртинский с.о.	Булдуртинский с.о.	275839000
2	Елтайский с.о.	Елтайский с.о.	Елтайский с.о.	275843000
2	Жетыкольский с.о.	Жетыкольский с.о.	Жетыкольский с.о.	275845000
2	Жосалинский с.о.	Жосалинский с.о.	Жосалинский с.о.	275847000
2	Кособинский с.о.	Кособинский с.о.	Кособинский с.о.	275853000
2	Анкатинский с.о.	Анкатинский с.о.	Анкатинский с.о.	276239000
2	Богдановский с.о.	Богдановский с.о.	Богдановский с.о.	276243000
2	Долинский с.о.	Долинский с.о.	Долинский с.о.	276245000
2	Hовопавловский с.о.	Hовопавловский с.о.	Hовопавловский с.о.	276249000
2	Подстепновский с.о.	Подстепновский с.о.	Подстепновский с.о.	276253000
2	Покатиловский с.о.	Покатиловский с.о.	Покатиловский с.о.	276255000
2	Приречный с.о.	Приречный с.о.	Приречный с.о.	276259000
2	Узункольский с.о.	Узункольский с.о.	Узункольский с.о.	276265000
2	Казахстанский с.о.	Казахстанский с.о.	Казахстанский с.о.	276045000
2	Мерекенский с.о.	Мерекенский с.о.	Мерекенский с.о.	276047000
2	Мерейский с.о.	Мерейский с.о.	Мерейский с.о.	276049000
2	Чижинский с.о.	Чижинский с.о.	Чижинский с.о.	276053000
2	Федоровский с.о.	Федоровский с.о.	Федоровский с.о.	276230000
2	Акжаикский с.о.	Акжаикский с.о.	Акжаикский с.о.	276233000
2	Аксогымский с.о.	Аксогымский с.о.	Аксогымский с.о.	276235000
2	Аксуатский с.о.	Аксуатский с.о.	Аксуатский с.о.	276237000
